League,Year,Week,Type,Player,Position,From Team,To Team,Owner ID,FAAB Bid,Source
Ross' Fantasy League,2025,2,ADD,JuJu Smith-Schuster,WR,(FA),Ross' Sauces,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},0,snapshot
Ross' Fantasy League,2025,2,ADD,Brian Robinson Jr.,RB,(FA),Ross' Sauces,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},0,snapshot
Ross' Fantasy League,2025,2,ADD,Quentin Johnston,WR,(FA),Yvng Killas,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},0,snapshot
Ross' Fantasy League,2025,2,ADD,Matt Prater,K,(FA),Yvng Killas,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},0,snapshot
Ross' Fantasy League,2025,2,TEAM->TEAM,Cardinals D/ST,D/ST,Balls@ck Gafoor,Yvng Killas,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},0,snapshot
Ross' Fantasy League,2025,2,ADD,Daniel Jones,QB,(FA),Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,2,ADD,Hunter Henry,TE,(FA),Balls@ck Gafoor,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,2,ADD,Rams D/ST,D/ST,(FA),Balls@ck Gafoor,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,2,ADD,Kayshon Boutte,WR,(FA),Balls@ck Gafoor,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,2,DROP,Bryce Young,QB,Ross' Sauces,(FA),{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},0,snapshot
Ross' Fantasy League,2025,2,DROP,Cam Ward,QB,Ross' Sauces,(FA),{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},0,snapshot
Ross' Fantasy League,2025,2,DROP,Jaydon Blue,RB,Yvng Killas,(FA),{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},0,snapshot
Ross' Fantasy League,2025,2,DROP,Braelon Allen,RB,Yvng Killas,(FA),{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},0,snapshot
Ross' Fantasy League,2025,2,DROP,Tyler Bass,K,Yvng Killas,(FA),{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},0,snapshot
Ross' Fantasy League,2025,2,DROP,Pat Bryant,WR,Balls@ck Gafoor,(FA),{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,2,DROP,Joshua Palmer,WR,Balls@ck Gafoor,(FA),{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,2,DROP,Younghoe Koo,K,Chase Ball. Touchdown!,(FA),{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,3,ADD,Juwan Johnson,TE,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,3,ADD,Harold Fannin Jr.,TE,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,3,ADD,Troy Franklin,WR,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,3,ADD,Jake Browning,QB,(FA),BetterThanDeanAtSF6,{97D2EB78-E92D-4E1F-94B3-CE836B504199},0,snapshot
Ross' Fantasy League,2025,3,ADD,Packers D/ST,D/ST,(FA),TUFF,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},0,snapshot
Ross' Fantasy League,2025,3,ADD,Mac Jones,QB,(FA),TUFF,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},0,snapshot
Ross' Fantasy League,2025,3,ADD,Falcons D/ST,D/ST,(FA),Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,3,ADD,Elic Ayomanor,WR,(FA),Balls@ck Gafoor,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,3,ADD,Russell Wilson,QB,(FA),Balls@ck Gafoor,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,3,ADD,Jaguars D/ST,D/ST,(FA),Balls@ck Gafoor,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,3,DROP,Colston Loveland,TE,Club Penguins,(FA),{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,3,DROP,Mason Taylor,TE,Club Penguins,(FA),{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,3,DROP,Steelers D/ST,D/ST,TUFF,(FA),{B644AC1E-B15A-492F-90A8-E74A28ECCC48},0,snapshot
Ross' Fantasy League,2025,3,DROP,Josh Downs,WR,Balls@ck Gafoor,(FA),{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,3,DROP,Hunter Henry,TE,Balls@ck Gafoor,(FA),{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,3,DROP,Rams D/ST,D/ST,Balls@ck Gafoor,(FA),{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,4,ADD,Woody Marks,RB,(FA),Ross' Sauces,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},0,snapshot
Ross' Fantasy League,2025,4,ADD,Tre Tucker,WR,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,4,ADD,Hunter Henry,TE,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,4,ADD,Tyquan Thornton,WR,(FA),TUFF,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},0,snapshot
Ross' Fantasy League,2025,4,ADD,Kenneth Gainwell,RB,(FA),dFIBulators,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},0,snapshot
Ross' Fantasy League,2025,4,ADD,Spencer Shrader,K,(FA),dFIBulators,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},0,snapshot
Ross' Fantasy League,2025,4,TRADE,Dalton Kincaid,TE,Chase Ball. Touchdown!,dFIBulators,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},0,snapshot
Ross' Fantasy League,2025,4,TRADE,Chase Brown,RB,Chase Ball. Touchdown!,dFIBulators,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},0,snapshot
Ross' Fantasy League,2025,4,ADD,Chargers D/ST,D/ST,(FA),Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,4,TRADE,Trey Benson,RB,dFIBulators,Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,4,TRADE,Mark Andrews,TE,dFIBulators,Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,4,TRADE,Tony Pollard,RB,BetterThanDeanAtSF6,Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,4,ADD,Sterling Shepard,WR,(FA),Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,4,TRADE,DeVonta Smith,WR,Chase Ball. Touchdown!,BetterThanDeanAtSF6,{97D2EB78-E92D-4E1F-94B3-CE836B504199},0,snapshot
Ross' Fantasy League,2025,4,ADD,Jaxson Dart,QB,(FA),Balls@ck Gafoor,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,4,ADD,Carson Wentz,QB,(FA),Balls@ck Gafoor,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,4,DROP,Najee Harris,RB,Ross' Sauces,(FA),{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},0,snapshot
Ross' Fantasy League,2025,4,DROP,Austin Ekeler,RB,dFIBulators,(FA),{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},0,snapshot
Ross' Fantasy League,2025,4,DROP,Harrison Butker,K,dFIBulators,(FA),{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},0,snapshot
Ross' Fantasy League,2025,4,DROP,Dylan Sampson,RB,Club Penguins,(FA),{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,4,DROP,Harold Fannin Jr.,TE,Club Penguins,(FA),{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,4,DROP,James Conner,RB,TUFF,(FA),{B644AC1E-B15A-492F-90A8-E74A28ECCC48},0,snapshot
Ross' Fantasy League,2025,4,DROP,Mac Jones,QB,TUFF,(FA),{B644AC1E-B15A-492F-90A8-E74A28ECCC48},0,snapshot
Ross' Fantasy League,2025,4,DROP,Jayden Reed,WR,Chase Ball. Touchdown!,(FA),{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,4,DROP,Falcons D/ST,D/ST,Chase Ball. Touchdown!,(FA),{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,4,DROP,Kayshon Boutte,WR,Balls@ck Gafoor,(FA),{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,4,DROP,Russell Wilson,QB,Balls@ck Gafoor,(FA),{ED03B9B7-0400-49D3-9ED6-622F04F546F8},0,snapshot
Ross' Fantasy League,2025,5,ADD,Browns D/ST,D/ST,(FA),TUFF,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},0,snapshot
Ross' Fantasy League,2025,5,ADD,Mac Jones,QB,(FA),TUFF,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},0,snapshot
Ross' Fantasy League,2025,5,ADD,Bryce Young,QB,(FA),Ross' Sauces,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},0,snapshot
Ross' Fantasy League,2025,5,TEAM->TEAM,Nick Chubb,RB,Chase Ball. Touchdown!,Ross' Sauces,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},0,snapshot
Ross' Fantasy League,2025,5,ADD,Rico Dowdle,RB,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,5,ADD,Emari Demercado,RB,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,5,ADD,Brenton Strange,TE,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,5,ADD,Jason Myers,K,(FA),Club Penguins,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},0,snapshot
Ross' Fantasy League,2025,5,ADD,Kendre Miller,RB,(FA),Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,5,ADD,Rams D/ST,D/ST,(FA),Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,5,ADD,Darius Slayton,WR,(FA),Chase Ball. Touchdown!,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},0,snapshot
Ross' Fantasy League,2025,5,ADD,Blake Corum,RB,(FA),Yvng Killas,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},0,snapshot
